    ,word          ,x                    ,y                    ,count,part_of_speech
277 ,her           ,33.587520599365234   ,7.707479953765869    ,570  ,PRP$
278 ,passions      ,-19.785907745361328  ,25.97248077392578    ,74   ,NNS
279 ,upon          ,1.2944655418395996   ,-16.150529861450195  ,1678 ,IN
280 ,false         ,-7.123193740844727   ,2.4830358028411865   ,113  ,JJ
281 ,wanting       ,-10.183145523071289  ,-2.2771987915039062  ,35   ,VBG
282 ,v.            ,22.056869506835938   ,24.745351791381836   ,35   ,NNP
283 ,place         ,13.931669235229492   ,18.922225952148438   ,363  ,NN
284 ,ought         ,-2.588024854660034   ,-47.2916145324707    ,295  ,MD
285 ,go            ,-43.192222595214844  ,2.248708486557007    ,232  ,VB
286 ,out           ,18.834022521972656   ,-6.596169948577881   ,574  ,RP
287 ,hour          ,13.253438949584961   ,17.886938095092773   ,66   ,NN
288 ,dangerous     ,5.520905017852783    ,-4.537530422210693   ,71   ,JJ
289 ,judge         ,23.602392196655273   ,16.2368106842041     ,53   ,NN
290 ,actions       ,-22.33061981201172   ,24.978961944580078   ,200  ,NNS
291 ,constancy     ,-9.183247566223145   ,22.829139709472656   ,72   ,NN
292 ,ceremony      ,18.888011932373047   ,11.388460159301758   ,35   ,NN
293 ,princes       ,18.27052116394043    ,6.29280948638916     ,78   ,NNS
294 ,justly        ,-12.554168701171875  ,-5.539861679077148   ,42   ,RB
295 ,defence       ,-19.025333404541016  ,9.873244285583496    ,41   ,NN
296 ,that          ,-10.04208755493164   ,-12.811722755432129  ,2224 ,WDT
297 ,reason        ,-9.227991104125977   ,14.817950248718262   ,712  ,NN
298 ,punishment    ,7.396398544311523    ,9.920080184936523    ,37   ,NN
299 ,cowardice     ,-5.289114952087402   ,7.803633213043213    ,37   ,NN
300 ,some          ,-17.030017852783203  ,0.8022912740707397   ,1152 ,DT
301 ,fear          ,0.8803113102912903   ,32.45347213745117    ,198  ,NN
302 ,judge         ,-35.74824905395508   ,-6.56575870513916    ,114  ,VB
303 ,till          ,13.210114479064941   ,-13.045018196105957  ,168  ,IN
304 ,after         ,-4.845730304718018   ,-31.438093185424805  ,616  ,IN
305 ,death         ,4.931569576263428    ,30.995670318603516   ,560  ,NN
306 ,study         ,-33.20853042602539   ,-7.735182762145996   ,37   ,VB
307 ,philosophy    ,-11.070317268371582  ,15.48099136352539    ,128  ,NN
308 ,learn         ,-34.837223052978516  ,-5.747584342956543   ,70   ,VB
309 ,die           ,-34.786197662353516  ,2.4672553539276123   ,179  ,VB
310 ,imagination   ,9.175037384033203    ,28.414094924926758   ,124  ,NN
311 ,profit        ,-4.780261039733887   ,20.594472885131836   ,68   ,NN
312 ,custom        ,8.294856071472168    ,12.590933799743652   ,192  ,NN
313 ,easily        ,-14.359745025634766  ,-4.16323184967041    ,125  ,RB
314 ,change        ,-39.1245231628418    ,-7.443145275115967   ,38   ,VB
315 ,law           ,-15.110015869140625  ,11.62567138671875    ,124  ,NN
316 ,received      ,12.74706745147705    ,-29.382795333862305  ,90   ,VBN
317 ,events        ,11.845349311828613   ,4.6267781257629395   ,68   ,NNS
318 ,counsel       ,-5.5767693519592285  ,15.866890907287598   ,33   ,NN
319 ,children      ,16.59330940246582    ,8.829597473144531    ,238  ,NNS
320 ,folly         ,-7.8656415939331055  ,9.074551582336426    ,92   ,NN
321 ,truth         ,-6.906044006347656   ,9.320646286010742    ,329  ,NN
322 ,error         ,-5.513106822967529   ,9.523466110229492    ,57   ,NN
323 ,capacity      ,-9.951473236083984   ,10.590768814086914   ,54   ,NN
324 ,friendship    ,-3.1252429485321045  ,16.869504928588867   ,91   ,NN
325 ,twenty        ,29.61539077758789    ,-6.976147651672363   ,52   ,CD
326 ,la            ,30.530237197875977   ,23.01189422607422    ,48   ,NNP
327 ,boetie        ,32.380218505859375   ,21.22634506225586    ,33   ,NNP
328 ,moderation    ,-5.694309234619141   ,26.279991149902344   ,47   ,NN
329 ,divine        ,-10.191303253173828  ,17.41311264038086    ,131  ,JJ
330 ,avoid         ,-37.24951934814453   ,3.119185209274292    ,82   ,VB
331 ,pleasures     ,-17.595169067382812  ,25.026220321655273   ,73   ,NNS
332 ,expense       ,4.6255598068237305   ,26.751251220703125   ,76   ,NN
333 ,fortune       ,-4.4158830642700195  ,25.12491226196289    ,336  ,NN
334 ,observed      ,12.973015785217285   ,-29.061967849731445  ,58   ,VBN
335 ,rule          ,4.878635883331299    ,17.49127769470215    ,89   ,NN
336 ,defect        ,-7.236006259918213   ,8.100687980651855    ,30   ,NN
337 ,government    ,11.146446228027344   ,11.32820987701416    ,93   ,NN
338 ,clothes       ,24.435766220092773   ,31.944734573364258   ,35   ,NNS
339 ,cato          ,27.190336227416992   ,9.214911460876465    ,70   ,NNP
340 ,thing         ,5.1870036125183105   ,13.584930419921875   ,475  ,NN
341 ,consideration ,2.9961531162261963   ,17.65118980407715    ,98   ,NN
342 ,cicero        ,26.539060592651367   ,6.227941036224365    ,92   ,NNP
343 ,good          ,-13.20865249633789   ,-7.326992511749268   ,788  ,JJ
344 ,evil          ,-19.562772750854492  ,3.8940672874450684   ,59   ,NN
345 ,measure       ,0.9949393272399902   ,10.404658317565918   ,71   ,NN
346 ,honour        ,-6.2887349128723145  ,20.942533493041992   ,243  ,NN
347 ,amongst       ,-3.7476255893707275  ,-17.29322624206543   ,354  ,IN
