   ,word      ,x                   ,y                    ,count,part_of_speech
236,right     ,9.023207664489746   ,2.676449775695801    ,31   ,RB
237,there     ,0.24576282501220703 ,1.9699312448501587   ,199  ,RB
238,poor      ,10.905611991882324  ,-2.815333843231201   ,103  ,JJ
239,left      ,-3.4849541187286377 ,-13.663209915161133  ,32   ,VBD
240,behind    ,8.135885238647461   ,-7.563109874725342   ,61   ,IN
241,–         ,9.313902854919434   ,-6.9525556564331055  ,34   ,NNP
242,nice      ,0.6665495038032532  ,3.3434834480285645   ,43   ,JJ
243,done      ,3.0807888507843018  ,13.486651420593262   ,45   ,VBN
244,between   ,3.1978328227996826  ,-1.6436065435409546  ,98   ,IN
245,half      ,2.808060884475708   ,-8.631634712219238   ,30   ,NN
246,game      ,14.032506942749023  ,7.874118328094482    ,34   ,NN
247,’s        ,-8.982612609863281  ,-6.5608625411987305  ,50   ,VBD
248,—         ,1.090388536453247   ,-11.944104194641113  ,49   ,HYPH
249,wind      ,6.996112823486328   ,-6.735172748565674   ,44   ,NN
250,every     ,8.627241134643555   ,6.811867713928223    ,168  ,DT
251,can       ,-1.4449856281280518 ,21.653331756591797   ,227  ,MD
252,four      ,10.404498100280762  ,-0.9016860127449036  ,122  ,CD
253,seven     ,14.659748077392578  ,-7.103944301605225   ,43   ,CD
254,de        ,11.09233570098877   ,-11.694255828857422  ,45   ,FW
255,answer    ,-2.474113941192627  ,8.716307640075684    ,32   ,NN
256,;         ,12.987898826599121  ,-10.556405067443848  ,665  ,:
257,tis       ,5.624678611755371   ,5.741100788116455    ,49   ,NN
258,well      ,-11.211544036865234 ,4.419023036956787    ,106  ,RB
259,comes     ,-0.37348541617393494,-5.721841335296631   ,34   ,VBZ
260,down      ,12.654060363769531  ,-15.32475471496582   ,47   ,IN
261,no        ,-7.787961483001709  ,0.22119863331317902  ,289  ,DT
262,no        ,-12.754027366638184 ,12.055755615234375   ,51   ,UH
263,her       ,7.467723369598389   ,-16.56478500366211   ,297  ,PRP
264,does      ,-4.64508581161499   ,17.100332260131836   ,53   ,VBZ
265,till      ,0.48536956310272217 ,-0.24833786487579346 ,262  ,IN
266,goes      ,-1.5149331092834473 ,-8.119659423828125   ,45   ,VBZ
267,on        ,-1.1094907522201538 ,-2.3449301719665527  ,115  ,RP
268,come      ,-16.125192642211914 ,2.6503243446350098   ,139  ,VB
269,day       ,18.667537689208984  ,-5.834393501281738   ,109  ,NN
270,go        ,-9.667672157287598  ,-4.334481716156006   ,39   ,VBP
271,make      ,-17.31604766845703  ,4.9798903465271      ,98   ,VB
272,ask       ,-20.801349639892578 ,4.516809940338135    ,33   ,VB
273,being     ,-4.155067443847656  ,-8.269088745117188   ,123  ,VBG
274,makes     ,11.140443801879883  ,-2.1756083965301514  ,40   ,VBZ
275,story     ,-0.5208031535148621 ,6.450857162475586    ,34   ,NN
276,knows     ,-2.8071770668029785 ,12.102300643920898   ,46   ,VBZ
277,any       ,-7.7711663246154785 ,-2.2619194984436035  ,140  ,DT
278,says      ,-5.8850908279418945 ,5.638452529907227    ,59   ,VBZ
279,because   ,-3.448103427886963  ,10.428153038024902   ,69   ,IN
280,land      ,4.8379807472229     ,-15.794445991516113  ,43   ,NN
281,do        ,-14.973594665527344 ,5.667270183563232    ,157  ,VB
282,times     ,14.184101104736328  ,5.132647514343262    ,75   ,NNS
283,as        ,-8.391457557678223  ,5.029847145080566    ,238  ,RB
284,think     ,-6.9757537841796875 ,3.5958542823791504   ,47   ,VBP
285,sure      ,-8.001766204833984  ,6.395500183105469    ,64   ,JJ
